month,predicted_cost
2026-07,271861.56
2026-07,231893.37
2026-07,437420.28
2026-07,354081.32
2026-07,872359.56
2026-07,486084.64
2026-07,365648.77
2026-07,262107.97
2026-07,1036653.27
2026-07,266404.01
2026-07,226602.85
2026-07,1009090.19
2026-07,314294.96
2026-07,254024.53
2026-07,210769.75
2026-07,275156.24
2026-07,261755.38
2026-07,231395.23
2026-07,324360.42
2026-07,220278.63
2026-07,219177.65
2026-07,217545.9
2026-07,268446.25
2026-07,290896.19
2026-07,1049475.37
2026-07,319315.52
2026-07,320639.86
2026-07,242370.25
2026-07,237544.48
2026-07,267831.94
2026-07,229306.57
2026-07,325024.6
2026-07,277741.46
2026-07,259182.3
2026-07,265277.99
2026-07,259376.91
2026-07,291243.43
2026-07,253983.74
2026-07,234962.25
2026-07,409406.65
2026-07,264570.34
2026-07,299305.21
2026-07,330674.68
2026-07,222912.74
2026-07,263969.91
2026-07,280219.08
2026-07,875653.56
2026-07,249187.85
2026-07,201858.4
2026-07,510332.05
2026-07,322868.19
2026-07,234828.32
2026-07,211083.21
2026-07,240474.43
2026-07,255954.73
2026-07,302209.2
2026-07,533221.8
2026-07,256088.31
2026-07,279875.27
2026-07,252322.41
2026-07,251401.98
2026-07,284045.15
2026-07,247600.15
2026-07,291931.06
2026-07,381790.03
2026-07,227049.15
2026-07,274075.57
2026-07,540092.87
2026-07,235269.78
2026-07,273001.78
2026-07,242693.02
2026-07,237468.38
2026-07,324985.71
2026-07,681561.53
2026-07,310977.75
2026-07,228513.86
2026-07,210562.24
2026-07,293637.74
2026-07,220859.91
2026-07,234037.17
2026-07,292334.17
2026-07,373276.55
2026-07,1333458.43
2026-07,288789.07
2026-07,306013.69
2026-07,269587.87
2026-07,211415.23
2026-07,354475.53
2026-07,271710.43
2026-07,228048.24
2026-07,588999.05
2026-07,229105.33
2026-07,215970.39
2026-07,209287.59
2026-07,318328.87
2026-07,225553.15
2026-07,300227.25
2026-07,226961.48
2026-07,491388.96
2026-07,285610.48
2026-07,274387.45
2026-07,253071.56
2026-07,237753.92
2026-07,239481.84
2026-07,358415.54
2026-07,225240.95
2026-07,278018.17
2026-07,240112.8
2026-07,225420.21
2026-07,218668.85
2026-07,204296.48
2026-07,224193.71
2026-07,289307.46
2026-07,238553.74
2026-07,215577.27
2026-07,232725.72
2026-07,413953.89
2026-07,268477.4
2026-07,257964.83
2026-07,221800.85
2026-07,232329.23
2026-07,283250.1
2026-07,225626.2
2026-07,280139.12
2026-07,497780.93
2026-07,325974.71
2026-07,438798.66
2026-07,225626.2
2026-07,271836.54
2026-07,339092.3
2026-07,223525.03
2026-07,215247.52
2026-07,355639.26
2026-07,315056.58
2026-07,406705.35
2026-07,268446.64
2026-07,382564.15
2026-07,233128.34
2026-07,306825.77
2026-07,294995.91
2026-07,219602.83
2026-07,524408.08
2026-07,290841.75
2026-07,348865.41
2026-07,252699.82
2026-07,293939.17
2026-07,313710.54
2026-07,263792.88
2026-07,298216.19
2026-07,211083.21
2026-07,302444.48
2026-07,222541.38
2026-07,219275.69
2026-07,281998.82
2026-07,216902.3
2026-07,306825.77
2026-07,337694.1
2026-07,343390.07
2026-07,234412.3
2026-07,309691.88
2026-07,212732.24
2026-07,279907.12
2026-07,316757.96
2026-07,258786.46
2026-07,300390.71
2026-07,294838.64
2026-07,232285.15
2026-07,204219.76
2026-07,211388.92
2026-07,275120.7
2026-07,304357.65
2026-07,314102.73
2026-07,232582.75
2026-07,321607.63
2026-07,291303.16
2026-07,330134.23
2026-07,306352.14
2026-07,313179.73
2026-07,315935.34
2026-07,309793.25
2026-07,295346.33
2026-07,287046.61
2026-07,302209.2
2026-07,253597.17
2026-07,275691.35
2026-07,588893.89
2026-07,219406.59
2026-07,310609.46
2026-07,209683.73
2026-07,266109.47
2026-07,211551.81
2026-07,238075.67
2026-07,313688.44
2026-07,279275.7
2026-07,239980.18
2026-07,257412.22
2026-07,196343.8
2026-07,688725.2
2026-07,281990.51
2026-07,205693.71
2026-07,267837.06
2026-07,271710.43
2026-07,1312717.24
2026-07,282578.93
2026-07,296780.98
2026-07,228973.43
2026-07,243797.08
2026-07,431041.08
2026-07,221106.89
2026-07,273191.02
2026-07,264852.16
2026-07,322868.19
2026-07,230865.75
2026-07,217812.25
2026-07,294832.71
2026-07,209024.92
2026-07,307807.21
2026-07,240842.81
2026-07,309667.59
2026-07,310199.12
2026-07,210991.11
2026-07,234828.32
2026-07,332965.04
2026-07,417593.04
2026-07,292268.4
2026-07,391771.91
2026-07,214983.1
2026-07,274127.88
2026-07,205330.29
2026-07,293734.91
2026-07,212022.02
2026-07,297111.6
2026-07,247622.62
2026-07,2543378.31
2026-07,262772.29
2026-07,322933.37
2026-07,203415.9
2026-07,325568.48
2026-07,362915.2
2026-07,452803.11
2026-07,217640.52
2026-07,306489.12
2026-07,251376.16
2026-07,204519.71
2026-07,319160.47
2026-07,307052.74
2026-07,315816.69
2026-07,285382.42
2026-07,285243.7
2026-07,274303.45
2026-07,265644.55
2026-07,1194862.22
2026-07,238864.62
2026-07,227300.57
2026-07,307183.49
2026-07,328482.45
2026-07,297876.89
2026-07,294874.75
2026-07,273779.04
2026-07,505370.55
2026-07,235453.8
2026-07,307624.58
2026-07,928403.8
2026-07,289938.82
2026-07,281276.81
2026-07,270603.44
2026-07,228614.69
2026-07,214527.65
2026-07,303275.63
2026-07,220133.86
2026-07,271275.82
2026-07,206521.63
2026-07,290750.25
2026-07,291742.88
2026-07,280907.45
2026-07,267674.85
2026-07,415421.41
2026-07,878224.42
2026-07,279449.63
2026-07,232949.82
2026-07,304561.94
2026-07,218668.85
2026-07,298428.83
2026-07,286207.55
2026-07,220311.56
2026-07,202965.12
2026-07,273313.87
2026-07,239800.36
2026-07,237064.89
2026-07,1490923.01
2026-07,235054.13
2026-07,266515.06
2026-07,239123.69
2026-07,250306.76
2026-07,224937.34
2026-07,227981.17
2026-07,429776.58
2026-07,281344.68
2026-07,209024.92
2026-07,230865.75
2026-07,271877.23
2026-07,459650.85
2026-07,244070.6
2026-07,205230.0
2026-07,228903.71
2026-07,229035.27
2026-07,252505.02
2026-07,289619.71
2026-07,410793.05
2026-07,283100.82
2026-07,294884.81
2026-07,291425.08
2026-07,275120.7
2026-07,255939.67
2026-07,554629.13
2026-07,259042.94
2026-07,260673.99
2026-07,291989.56
2026-07,280393.69
2026-07,262191.13
2026-07,289296.64
2026-07,267511.3
2026-07,256071.43
2026-07,276228.15
2026-07,277913.73
2026-07,271428.77
2026-07,220567.0
2026-07,205782.49
2026-07,313044.45
2026-07,226895.87
2026-07,287743.26
2026-07,294465.47
2026-07,288809.56
2026-07,250623.37
2026-07,325966.79
2026-07,264799.8
2026-07,214883.55
2026-07,226373.96
2026-07,1009090.19
2026-07,302174.8
2026-07,293686.73
2026-07,262556.61
2026-07,378159.27
2026-07,229047.63
2026-07,190154.68
2026-07,231150.42
2026-07,208049.09
2026-07,2198405.35
2026-07,770429.1
2026-07,225219.79
2026-07,219116.71
2026-07,260570.15
2026-07,308384.83
2026-07,298250.2
2026-07,254879.31
2026-07,221106.89
2026-07,242984.69
2026-07,208111.17
2026-07,283311.41
2026-07,333357.27
2026-07,292170.08
2026-07,320270.2
2026-07,291243.43
2026-07,242557.17
2026-07,261755.38
2026-07,309224.44
2026-07,282375.7
2026-07,268738.09
2026-07,832312.85
2026-07,235269.78
2026-07,314204.7
2026-07,296576.88
2026-07,249317.3
2026-07,265599.53
2026-07,221106.89
2026-07,224508.52
2026-07,298250.2
2026-07,311712.1
2026-07,428215.14
2026-07,273656.72
2026-07,239487.02
2026-07,900698.44
2026-07,297426.3
2026-07,313599.07
2026-07,295346.33
2026-07,190772.0
2026-07,421762.92
2026-07,281357.27
2026-07,234648.03
2026-07,272624.33
2026-07,282157.93
2026-07,275927.34
2026-07,213656.0
2026-07,213391.76
2026-07,223068.61
2026-07,298166.81
2026-07,307094.78
2026-07,273562.18
2026-07,232698.55
2026-07,271830.68
2026-07,502597.11
2026-07,299351.36
2026-07,220354.46
2026-07,264008.39
2026-07,423866.53
2026-07,234101.96
2026-07,197197.47
2026-07,224198.53
2026-07,339400.44
2026-07,212459.42
2026-07,305685.51
2026-07,327459.19
2026-07,225600.25
2026-07,234101.96
2026-07,248495.65
2026-07,273342.27
2026-07,300696.69
2026-07,229471.84
2026-07,308906.94
2026-07,336975.77
2026-07,306126.24
2026-07,213596.16
2026-07,497428.57
2026-07,301994.61
2026-07,215155.48
2026-07,214883.55
2026-07,436891.76
2026-07,274854.01
2026-07,590017.39
2026-07,199874.86
2026-07,291742.88
2026-07,279252.21
2026-07,1050342.34
2026-07,273276.99
2026-07,294936.39
2026-07,324613.38
2026-07,681799.37
2026-07,268376.59
2026-07,239481.84
2026-07,251538.7
2026-07,276366.02
2026-07,324360.42
2026-07,239901.46
2026-07,887786.2
2026-07,220008.03
2026-07,342892.43
2026-07,223753.6
2026-07,237330.12
2026-07,301312.68
2026-07,350224.29
2026-07,301055.19
2026-07,267236.93
2026-07,253453.28
2026-07,613926.08
2026-07,210417.11
2026-07,275618.84
2026-07,241008.38
2026-07,264424.11
2026-07,271382.86
2026-07,216109.43
2026-07,1945308.79
2026-07,217768.12
2026-07,224387.98
2026-07,281344.68
2026-07,325468.55
2026-07,293723.03
2026-07,286643.39
2026-07,231967.69
2026-07,228309.49
2026-07,272369.32
2026-07,293689.7
2026-07,284816.81
2026-07,294252.61
2026-07,291935.52
2026-07,303057.7
2026-07,216456.2
2026-07,301021.02
2026-07,374654.85
2026-07,533163.57
2026-07,270560.37
2026-07,340992.32
2026-07,248265.49
2026-07,222783.12
2026-07,266685.14
2026-07,249030.29
2026-07,313308.93
2026-07,219116.71
2026-07,989955.91
2026-07,249740.36
2026-07,283311.41
2026-07,1319612.12
2026-07,206022.19
2026-07,232838.06
2026-07,378866.05
2026-07,244952.03
2026-07,299554.87
2026-07,237468.38
2026-07,306352.14
2026-07,274191.69
2026-07,260690.55
2026-07,215283.38
2026-07,215155.48
2026-07,227593.31
2026-07,251994.18
2026-07,282417.71
2026-07,211416.67
2026-07,286206.7
2026-07,262600.48
2026-07,270989.63
2026-07,279383.59
2026-07,292986.4
2026-07,282417.71
2026-07,311140.83
2026-07,282420.24
2026-07,245703.82
2026-07,281998.82
2026-07,304461.44
2026-07,292328.63
2026-07,268919.28
2026-07,893827.79
2026-07,1135656.12
2026-07,273828.81
2026-07,332965.04
2026-07,216530.38
2026-07,208611.21
2026-07,213756.96
2026-07,309526.5
2026-07,319635.02
2026-07,219117.33
2026-07,284963.06
2026-07,336389.9
2026-07,220289.39
2026-07,261949.9
2026-07,212624.75
2026-07,303751.97
2026-07,272332.55
2026-07,254024.53
2026-07,289167.11
2026-07,208812.77
2026-07,325821.35
2026-07,344922.16
2026-07,293642.17
2026-07,300099.27
2026-07,1240007.65
2026-07,342892.43
2026-07,281776.71
2026-07,274474.88
2026-07,224792.85
2026-07,258237.84
2026-07,233962.46
2026-07,267963.56
2026-07,277507.91
2026-07,272623.38
2026-07,325568.48
2026-07,289596.97
2026-07,256084.82
2026-07,246789.88
2026-07,270257.24
2026-07,290626.8
2026-07,311287.34
2026-07,282156.42
2026-07,232273.54
2026-07,281924.88
2026-07,205599.18
2026-07,206350.32
2026-07,299356.81
2026-07,203467.88
2026-07,407168.31
2026-07,258985.33
2026-07,293737.76
2026-07,250619.67
2026-07,222230.34
2026-07,704258.34
2026-07,256674.12
2026-07,312890.59
2026-07,281064.78
2026-07,336364.92
2026-07,289572.48
2026-07,333997.36
2026-07,287576.54
2026-07,303751.97
2026-07,280915.89
2026-07,310582.35
2026-07,260674.21
2026-07,308853.08
2026-07,229593.54
2026-07,275618.84
2026-07,344271.04
2026-07,343515.74
2026-07,202793.63
2026-07,255626.34
2026-07,299923.62
2026-07,267243.48
2026-07,240261.77
2026-07,298140.4
2026-07,284963.06
2026-07,292793.81
2026-07,263631.13
2026-07,255232.72
2026-07,338542.06
2026-07,232243.62
2026-07,316450.07
2026-07,274387.45
2026-07,1366788.23
2026-07,315350.65
2026-07,282649.36
2026-07,391237.17
2026-07,210695.44
2026-07,290374.6
2026-07,292785.92
2026-07,239001.5
2026-07,234828.32
2026-07,279164.67
2026-07,280219.08
2026-07,296310.8
2026-07,344810.07
2026-07,276276.39
2026-07,315647.96
2026-07,287717.98
2026-07,1319612.12
2026-07,336975.77
2026-07,207014.91
2026-07,233881.88
2026-07,271632.98
2026-07,221391.26
2026-07,252491.53
2026-07,302770.99
2026-07,193223.49
2026-07,261477.86
2026-07,219096.32
2026-07,267039.99
2026-07,219602.83
2026-07,210769.75
2026-07,890322.04
2026-07,288768.36
2026-07,261046.67
2026-07,312470.05
2026-07,307685.72
2026-07,260578.35
2026-07,261354.55
2026-07,211707.82
2026-07,228104.45
2026-07,648555.45
2026-07,280480.83
2026-07,1176340.57
2026-07,229644.84
2026-07,285160.36
2026-07,219117.33
2026-07,271183.47
2026-07,287872.28
2026-07,230326.26
2026-07,220652.51
2026-07,361552.44
2026-07,207686.48
2026-07,731458.55
2026-07,1234681.88
2026-07,193647.13
2026-07,938930.74
2026-07,288943.43
2026-07,319097.21
2026-07,248725.47
2026-07,295913.72
2026-07,259237.49
2026-07,281990.51
2026-07,1300232.61
2026-07,217061.57
2026-07,203512.92
2026-07,295116.31
2026-07,216902.3
2026-07,362405.54
2026-07,236594.71
2026-07,224651.94
2026-07,302850.94
2026-07,297178.0
2026-07,298274.66
2026-07,225576.54
2026-08,283429.18
2026-08,272739.61
2026-08,456890.67
2026-08,205315.93
2026-08,294219.62
2026-08,226861.17
2026-08,319361.51
2026-08,201686.37
2026-08,313846.06
2026-08,353079.87
2026-08,355447.99
2026-08,259369.33
2026-08,312829.7
2026-08,311732.28
2026-08,308536.77
2026-08,223899.03
2026-08,261609.26
2026-08,239683.9
2026-08,263903.79
2026-08,234689.71
2026-08,231398.49
2026-08,305756.34
2026-08,252388.92
2026-08,218431.93
2026-08,299559.01
2026-08,2271128.57
2026-08,822976.88
2026-08,327477.03
2026-08,240407.07
2026-08,270030.68
2026-08,1139002.4
2026-08,297661.56
2026-08,233844.89
2026-08,295662.84
2026-08,257772.8
2026-08,288713.25
2026-08,231031.04
2026-08,319011.16
2026-08,249005.19
2026-08,289161.68
2026-08,713176.33
2026-08,270909.94
2026-08,280798.15
2026-08,262987.73
2026-08,1154189.94
2026-08,254411.59
2026-08,296899.39
2026-08,213365.97
2026-08,274206.78
2026-08,306093.66
2026-08,277880.12
2026-08,269537.77
2026-08,264108.81
2026-08,274981.35
2026-08,327100.4
2026-08,273747.52
2026-08,233784.14
2026-08,217065.05
2026-08,230635.55
2026-08,235385.4
2026-08,319552.79
2026-08,226616.08
2026-08,225746.85
2026-08,516426.51
2026-08,273938.32
2026-08,271418.55
2026-08,215224.24
2026-08,359603.97
2026-08,307666.9
2026-08,289161.68
2026-08,229659.25
2026-08,214853.04
2026-08,290205.91
2026-08,300164.06
2026-08,300755.34
2026-08,278072.32
2026-08,282900.76
2026-08,300964.96
2026-08,273202.8
2026-08,2177263.99
2026-08,204418.65
2026-08,227313.96
2026-08,195169.88
2026-08,301829.98
2026-08,235090.14
2026-08,257238.67
2026-08,360891.89
2026-08,349506.08
2026-08,244798.9
2026-08,332957.33
2026-08,265891.74
2026-08,283522.42
2026-08,240121.63
2026-08,227464.12
2026-08,311732.28
2026-08,246511.75
2026-08,226357.06
2026-08,813308.02
2026-08,268979.58
2026-08,224332.79
2026-08,312153.09
2026-08,834004.32
2026-08,214647.36
2026-08,296075.31
2026-08,263903.79
2026-08,271633.87
2026-08,650755.66
2026-08,206645.84
2026-08,217837.13
2026-08,292309.5
2026-08,938644.03
2026-08,321901.65
2026-08,302093.49
2026-08,287035.65
2026-08,276322.98
2026-08,253019.0
2026-08,215354.95
2026-08,228845.88
2026-08,255821.11
2026-08,272489.44
2026-08,308427.2
2026-08,210285.46
2026-08,282616.63
2026-08,281507.02
2026-08,234444.8
2026-08,226159.87
2026-08,279857.85
2026-08,259453.75
2026-08,258314.53
2026-08,295513.79
2026-08,257537.96
2026-08,242134.04
2026-08,222664.89
2026-08,216655.36
2026-08,212751.21
2026-08,292816.07
2026-08,296775.38
2026-08,485372.96
2026-08,285388.42
2026-08,1901756.71
2026-08,258704.92
2026-08,281574.76
2026-08,221961.6
2026-08,298723.84
2026-08,267730.09
2026-08,241746.15
2026-08,266960.11
2026-08,259603.02
2026-08,423282.37
2026-08,304158.49
2026-08,269783.71
2026-08,298597.13
2026-08,236671.05
2026-08,223759.34
2026-08,277567.84
2026-08,286696.78
2026-08,360854.25
2026-08,284533.67
2026-08,1061507.33
2026-08,251347.18
2026-08,265845.73
2026-08,303296.29
2026-08,236192.56
2026-08,265830.08
2026-08,256854.42
2026-08,324304.15
2026-08,222138.88
2026-08,266326.44
2026-08,361456.71
2026-08,290716.62
2026-08,273506.47
2026-08,257384.49
2026-08,925948.19
2026-08,242615.42
2026-08,262532.02
2026-08,279082.33
2026-08,365264.06
2026-08,279077.83
2026-08,287561.79
2026-08,234266.76
2026-08,299053.22
2026-08,335410.18
2026-08,252395.56
2026-08,219575.43
2026-08,303586.15
2026-08,244341.66
2026-08,303459.43
2026-08,277590.01
2026-08,226748.64
2026-08,210503.11
2026-08,223630.09
2026-08,270832.21
2026-08,284664.38
2026-08,296513.98
2026-08,254248.79
2026-08,257437.47
2026-08,1711155.82
2026-08,292213.51
2026-08,281613.17
2026-08,242354.71
2026-08,807952.89
2026-08,317806.7
2026-08,284120.84
2026-08,264733.88
2026-08,276180.07
2026-08,253505.79
2026-08,245624.84
2026-08,241388.44
2026-08,287208.92
2026-08,279969.39
2026-08,365516.3
2026-08,315379.2
2026-08,1819193.13
2026-08,304478.63
2026-08,268363.91
2026-08,738486.71
2026-08,357150.87
2026-08,331239.59
2026-08,209343.87
2026-08,300685.6
2026-08,241746.15
2026-08,265927.45
2026-08,243895.11
2026-08,227015.79
2026-08,1061507.33
2026-08,285489.71
2026-08,307827.21
2026-08,231997.96
2026-08,266891.34
2026-08,1393971.29
2026-08,293162.09
2026-08,229725.2
2026-08,347666.92
2026-08,279476.88
2026-08,298030.81
2026-08,449494.06
2026-08,313354.35
2026-08,223565.91
2026-08,272241.63
2026-08,239220.67
2026-08,227647.69
2026-08,304411.01
2026-08,291852.83
2026-08,247276.43
2026-08,900433.26
2026-08,317859.04
2026-08,232869.78
2026-08,350026.8
2026-08,283162.03
2026-08,223565.91
2026-08,275081.81
2026-08,228650.58
2026-08,227035.49
2026-08,283936.83
2026-08,316039.39
2026-08,228030.56
2026-08,291404.87
2026-08,366172.43
2026-08,270415.96
2026-08,214349.14
2026-08,261551.08
2026-08,296509.04
2026-08,226363.41
2026-08,291472.82
2026-08,259825.25
2026-08,259657.15
2026-08,281612.01
2026-08,211809.72
2026-08,273082.51
2026-08,259688.19
2026-08,211073.11
2026-08,231260.89
2026-08,285780.7
2026-08,233784.14
2026-08,276450.25
2026-08,280942.76
2026-08,293834.85
2026-08,349394.04
2026-08,207460.29
2026-08,322072.87
2026-08,257448.31
2026-08,232849.1
2026-08,242415.58
2026-08,459081.01
2026-08,224275.65
2026-08,273597.59
2026-08,207575.04
2026-08,272959.38
2026-08,232373.71
2026-08,213437.18
2026-08,1152236.45
2026-08,282900.76
2026-08,203802.55
2026-08,296834.52
2026-08,354584.64
2026-08,260147.81
2026-08,276920.54
2026-08,293575.04
2026-08,609265.63
2026-08,302084.58
2026-08,275595.22
2026-08,312728.9
2026-08,199897.21
2026-08,287561.79
2026-08,365963.88
2026-08,272156.23
2026-08,263163.94
2026-08,262014.25
2026-08,318578.08
2026-08,428921.83
2026-08,298937.91
2026-08,271365.95
2026-08,202136.95
2026-08,268979.58
2026-08,269470.56
2026-08,272137.48
2026-08,275406.72
2026-08,263093.44
2026-08,280040.63
2026-08,274687.28
2026-08,260448.92
2026-08,345271.95
2026-08,227355.26
2026-08,314655.46
2026-08,378437.01
2026-08,237357.74
2026-08,219831.84
2026-08,288361.51
2026-08,272416.79
2026-08,213564.04
2026-08,264539.31
2026-08,231032.98
2026-08,217854.47
2026-08,291683.9
2026-08,306830.39
2026-08,307168.88
2026-08,220877.0
2026-08,222818.52
2026-08,315183.82
2026-08,208918.0
2026-08,283242.33
2026-08,230134.31
2026-08,306076.8
2026-08,312909.51
2026-08,242659.81
2026-08,300197.24
2026-08,1318334.06
2026-08,269941.05
2026-08,498499.6
2026-08,267404.81
2026-08,268105.22
2026-08,218431.93
2026-08,277266.01
2026-08,635756.81
2026-08,237379.85
2026-08,314806.1
2026-08,292753.62
2026-08,217534.17
2026-08,273159.79
2026-08,267081.98
2026-08,208002.48
2026-08,204328.84
2026-08,273087.24
2026-08,261815.14
2026-08,323965.56
2026-08,420042.23
2026-08,312535.19
2026-08,301929.61
2026-08,240131.42
2026-08,247850.42
2026-08,213220.47
2026-08,261528.45
2026-08,226360.71
2026-08,257384.49
2026-08,224806.86
2026-08,227724.79
2026-08,332957.33
2026-08,917511.16
2026-08,352267.61
2026-08,314480.25
2026-08,280942.76
2026-08,273338.29
2026-08,271324.3
2026-08,439043.51
2026-08,358746.11
2026-08,276499.94
2026-08,245629.74
2026-08,297280.35
2026-08,275081.81
2026-08,205422.8
2026-08,217795.29
2026-08,273227.09
2026-08,255108.61
2026-08,317946.96
2026-08,268515.26
2026-08,278399.45
2026-08,224806.86
2026-08,251658.03
2026-08,289107.88
2026-08,267849.02
2026-08,1241690.62
2026-08,297576.38
2026-08,305598.74
2026-08,223689.26
2026-08,241521.11
2026-08,220257.02
2026-08,225776.05
2026-08,280913.17
2026-08,224830.89
2026-08,269620.3
2026-08,291306.04
2026-08,244447.35
2026-08,309172.35
2026-08,195537.84
2026-08,299398.36
2026-08,200756.5
2026-08,258704.92
2026-08,336353.67
2026-08,292613.55
2026-08,290677.93
2026-08,1159756.55
2026-08,253019.0
2026-08,271206.39
2026-08,224541.4
2026-08,215412.46
2026-08,273227.09
2026-08,228212.96
2026-08,227303.98
2026-08,231641.93
2026-08,284317.92
2026-08,210929.72
2026-08,248242.4
2026-08,261178.06
2026-08,275069.99
2026-08,207460.29
2026-08,266326.44
2026-08,269524.76
2026-08,223343.31
2026-08,298839.13
2026-08,964008.29
2026-08,807807.84
2026-08,210671.97
2026-08,217485.55
2026-08,205441.42
2026-08,289607.72
2026-08,347666.92
2026-08,273133.83
2026-08,264628.15
2026-08,215210.44
2026-08,569547.77
2026-08,277691.7
2026-08,293452.11
2026-08,257078.12
2026-08,310709.97
2026-08,279584.07
2026-08,673536.97
2026-08,283830.0
2026-08,364593.46
2026-08,214262.34
2026-08,224232.4
2026-08,374079.87
2026-08,214647.36
2026-08,787098.0
2026-08,283505.13
2026-08,263796.41
2026-08,299089.81
2026-08,208633.0
2026-08,252939.57
2026-08,1630427.78
2026-08,226423.59
2026-08,206007.53
2026-08,306288.0
2026-08,295550.3
2026-08,264733.88
2026-08,299334.35
2026-08,213764.74
2026-08,247719.29
2026-08,273995.11
2026-08,343720.19
2026-08,333641.21
2026-08,265327.7
2026-08,218571.61
2026-08,234802.11
2026-08,1031467.35
2026-08,284638.91
2026-08,303473.2
2026-08,907270.05
2026-08,275125.74
2026-08,222857.66
2026-08,495798.17
2026-08,220506.42
2026-08,237632.27
2026-08,268979.58
2026-08,301295.66
2026-08,222540.96
2026-08,319293.2
2026-08,262472.36
2026-08,287008.64
2026-08,321901.65
2026-08,254902.69
2026-08,276726.47
2026-08,288959.56
2026-08,379226.26
2026-08,297251.75
2026-08,340758.72
2026-08,233965.55
2026-08,228127.69
2026-08,288729.37
2026-08,1006432.47
2026-08,216612.24
2026-08,330205.15
2026-08,227606.26
2026-08,319219.99
2026-08,284298.97
2026-08,236759.38
2026-08,273009.49
2026-08,265460.11
2026-08,228235.84
2026-08,293162.09
2026-08,266359.39
2026-08,272205.96
2026-08,788605.24
2026-08,299225.16
2026-08,303686.04
2026-08,291472.82
2026-08,284177.27
2026-08,336709.11
2026-08,280060.33
2026-08,676192.91
2026-08,287555.75
2026-08,280005.36
2026-08,254042.99
2026-08,257053.83
2026-08,282237.65
2026-08,285565.32
2026-08,327100.4
2026-08,290656.0
2026-08,1027595.35
2026-08,274338.31
2026-08,289719.33
2026-08,330725.24
2026-08,287715.94
2026-08,319293.2
2026-08,275757.13
2026-08,277264.7
2026-08,285342.38
2026-08,351961.53
2026-08,271910.9
2026-08,222230.92
2026-08,316171.83
2026-08,208946.28
2026-08,329888.84
2026-08,251582.85
2026-08,229100.7
2026-08,303544.15
2026-08,341945.06
2026-08,264205.4
2026-08,226589.32
2026-08,287317.43
2026-08,269835.59
2026-08,912296.64
2026-08,276523.34
2026-08,312145.1
2026-08,1969528.38
2026-08,216477.98
2026-08,586006.43
2026-08,235379.96
2026-08,241809.7
2026-08,295240.02
2026-08,1025781.8
2026-08,371369.62
2026-08,253223.56
2026-08,274769.17
2026-08,263844.03
2026-08,287162.08
2026-08,201864.74
2026-08,309596.03
2026-08,304038.13
2026-08,272873.79
2026-08,306128.95
2026-08,241111.06
2026-08,262335.7
2026-08,233792.53
2026-08,278200.2
2026-08,297667.86
2026-08,253203.91
2026-08,224830.89
2026-08,265274.53
2026-08,277363.32
2026-08,234163.3
2026-08,292690.7
2026-08,227464.12
2026-08,204696.51
2026-08,393433.31
2026-08,212818.41
2026-08,282179.59
2026-08,291310.18
2026-08,197699.28
2026-08,269996.83
2026-08,223673.55
2026-08,249816.17
2026-08,241111.06
2026-08,379226.26
2026-08,247901.73
2026-08,264642.96
2026-08,369360.52
2026-08,285461.97
2026-08,222259.03
2026-08,234847.05
2026-08,283660.48
2026-08,285748.93
2026-08,372650.16
2026-08,211228.55
2026-08,242298.46
2026-08,218389.75
2026-08,309393.43
2026-08,198221.08
2026-08,295610.71
2026-08,229821.5
2026-08,230143.08
2026-08,242659.81
2026-08,233095.13
2026-08,226540.26
2026-08,223248.65
2026-08,237697.33
2026-08,316178.58
2026-08,264455.56
2026-08,277460.77
2026-08,973589.05
2026-08,221555.84
2026-08,226649.2
2026-08,332508.09
2026-08,284171.91
2026-08,234251.96
2026-08,224806.86
2026-08,273483.97
2026-08,228411.02
2026-08,231031.04
2026-08,346402.55
2026-08,271138.63
2026-08,284171.91
2026-08,303699.68
2026-08,287896.25
2026-08,270705.42
2026-08,272911.33
2026-08,259222.31
2026-08,255991.25
2026-08,210064.2
2026-08,232503.49
2026-08,242853.23
2026-08,294020.17
2026-08,226423.59
2026-08,207286.4
2026-08,210210.34
2026-08,299861.09
2026-08,217272.81
2026-08,307178.0
2026-08,287633.02
2026-08,276718.89
2026-08,280060.33
2026-08,240131.42
2026-08,298757.46
2026-08,289916.94
2026-08,276886.97
2026-08,341578.54
2026-08,293655.58
2026-08,207999.42
2026-08,211129.41
2026-08,226816.98
2026-08,224607.35
2026-08,276052.28
2026-08,345767.3
2026-08,342604.74
2026-08,264164.68
2026-08,236904.35
2026-08,329674.44
2026-08,253019.0
2026-08,306882.65
2026-08,284335.59
2026-08,987946.49
2026-08,254235.01
2026-08,225498.57
2026-08,264103.35
2026-08,312153.09
2026-08,284650.39
2026-08,299281.19
2026-08,271773.5
2026-08,597019.87
2026-08,215005.96
2026-08,288853.67
2026-08,299353.66
2026-08,360738.92
2026-08,234802.11
2026-08,293385.99
2026-08,279919.52
2026-08,265883.46
2026-08,306169.86
2026-08,348187.84
2026-08,277774.77
2026-08,313790.43
2026-08,241521.11
2026-08,311539.48
2026-08,255907.4
2026-08,347666.92
2026-08,302953.82
2026-08,286315.16
2026-08,225766.87
2026-08,222209.82
2026-08,240351.33
2026-08,271801.35
2026-08,546383.05
2026-08,341578.54
2026-08,297506.54
2026-08,356145.36
2026-08,276718.89
2026-08,265129.88
2026-08,279842.01
2026-08,213603.73
2026-08,321594.23
