MFACTOR|MFACTORNAME|ST_CASE|VEH_NO|STATE|YEAR|VEHICLECC
98|Not Reported|480099|1|48|2019|
0|None|480100|1|48|2019|
0|None|480101|1|48|2019|
0|None|480102|1|48|2019|
0|None|480102|2|48|2019|
0|None|480103|1|48|2019|
0|None|480105|1|48|2019|
0|None|480105|2|48|2019|
0|None|480106|1|48|2019|
98|Not Reported|480107|1|48|2019|
0|None|480108|1|48|2019|
0|None|480108|2|48|2019|
0|None|480109|1|48|2019|
0|None|480109|2|48|2019|
0|None|480110|1|48|2019|
0|None|480111|1|48|2019|
0|None|480111|2|48|2019|
0|None|480111|3|48|2019|
0|None|480111|4|48|2019|
0|None|480112|1|48|2019|
0|None|480112|2|48|2019|
0|None|480113|1|48|2019|
0|None|480114|1|48|2019|
0|None|480115|1|48|2019|
0|None|480116|1|48|2019|
0|None|480117|1|48|2019|
0|None|480118|1|48|2019|
0|None|480118|2|48|2019|
0|None|480118|3|48|2019|
98|Not Reported|480119|1|48|2019|
0|None|480120|1|48|2019|
0|None|480120|2|48|2019|
0|None|480121|1|48|2019|
0|None|480122|1|48|2019|
0|None|480123|1|48|2019|
0|None|480124|1|48|2019|
98|Not Reported|480125|1|48|2019|
0|None|480125|2|48|2019|
0|None|480126|1|48|2019|
0|None|480127|1|48|2019|
0|None|480127|2|48|2019|
0|None|480128|1|48|2019|
0|None|480128|2|48|2019|
0|None|480129|1|48|2019|
0|None|480129|2|48|2019|
0|None|480130|1|48|2019|
0|None|480131|1|48|2019|
0|None|480131|2|48|2019|
0|None|480131|3|48|2019|
0|None|480132|1|48|2019|
0|None|480133|1|48|2019|
0|None|480133|2|48|2019|
0|None|480135|1|48|2019|
0|None|480136|1|48|2019|
0|None|480137|1|48|2019|
0|None|480137|2|48|2019|
0|None|480138|1|48|2019|
0|None|480138|2|48|2019|
0|None|480139|1|48|2019|
0|None|480139|2|48|2019|
0|None|480140|1|48|2019|
0|None|480140|2|48|2019|
0|None|480141|1|48|2019|
0|None|480142|1|48|2019|
0|None|480143|1|48|2019|
0|None|480143|2|48|2019|
0|None|480145|1|48|2019|
0|None|480146|1|48|2019|
0|None|480147|1|48|2019|
0|None|480148|1|48|2019|
0|None|480148|2|48|2019|
0|None|480149|1|48|2019|
0|None|480150|1|48|2019|
0|None|480151|1|48|2019|
0|None|480152|1|48|2019|
0|None|480152|2|48|2019|
0|None|480153|1|48|2019|
0|None|480154|1|48|2019|
0|None|480154|2|48|2019|
0|None|480155|1|48|2019|
0|None|480156|1|48|2019|
0|None|480156|2|48|2019|
0|None|480157|1|48|2019|
0|None|480157|2|48|2019|
0|None|480158|1|48|2019|
0|None|480159|1|48|2019|
0|None|480160|1|48|2019|
0|None|480160|2|48|2019|
0|None|480161|1|48|2019|
0|None|480162|1|48|2019|
0|None|480163|1|48|2019|
0|None|480164|1|48|2019|
0|None|480164|2|48|2019|
0|None|480165|1|48|2019|
0|None|480165|2|48|2019|
0|None|480166|1|48|2019|
0|None|480166|2|48|2019|
0|None|480167|1|48|2019|
0|None|480168|1|48|2019|
0|None|480169|1|48|2019|
0|None|480170|1|48|2019|
0|None|480170|2|48|2019|
0|None|480171|1|48|2019|
0|None|480171|2|48|2019|
0|None|480172|1|48|2019|
0|None|480172|2|48|2019|
0|None|480173|1|48|2019|
0|None|480173|2|48|2019|
0|None|480174|1|48|2019|
0|None|480175|1|48|2019|
0|None|480176|1|48|2019|
0|None|480176|2|48|2019|
0|None|480177|1|48|2019|
0|None|480177|2|48|2019|
0|None|480178|1|48|2019|
0|None|480178|2|48|2019|
0|None|480179|1|48|2019|
0|None|480179|2|48|2019|
0|None|480180|1|48|2019|
0|None|480181|1|48|2019|
0|None|480181|2|48|2019|
0|None|480181|3|48|2019|
0|None|480182|1|48|2019|
0|None|480182|2|48|2019|
0|None|480183|1|48|2019|
0|None|480183|2|48|2019|
0|None|480184|1|48|2019|
0|None|480185|1|48|2019|
98|Not Reported|480186|1|48|2019|
0|None|480186|2|48|2019|
0|None|480187|1|48|2019|
0|None|480188|1|48|2019|
0|None|480188|2|48|2019|
0|None|480189|1|48|2019|
0|None|480190|1|48|2019|
0|None|480192|1|48|2019|
0|None|480192|2|48|2019|
0|None|480192|3|48|2019|
0|None|480193|1|48|2019|
0|None|480193|2|48|2019|
0|None|480193|3|48|2019|
0|None|480194|1|48|2019|
0|None|480195|1|48|2019|
0|None|480196|1|48|2019|
98|Not Reported|480197|1|48|2019|
0|None|480197|2|48|2019|
0|None|480197|3|48|2019|
0|None|480198|1|48|2019|
0|None|480199|1|48|2019|
0|None|480200|1|48|2019|
0|None|480201|1|48|2019|
0|None|480202|1|48|2019|
0|None|480202|2|48|2019|
0|None|480203|1|48|2019|
0|None|480204|1|48|2019|
0|None|480204|2|48|2019|
0|None|480205|1|48|2019|
0|None|480206|1|48|2019|
0|None|480207|1|48|2019|
0|None|480207|2|48|2019|
0|None|480207|3|48|2019|
0|None|480207|4|48|2019|
0|None|480208|1|48|2019|
0|None|480208|2|48|2019|
0|None|480209|1|48|2019|
0|None|480210|1|48|2019|
0|None|480211|1|48|2019|
0|None|480212|1|48|2019|
0|None|480213|1|48|2019|
0|None|480213|2|48|2019|
0|None|480214|1|48|2019|
0|None|480215|1|48|2019|
0|None|480216|1|48|2019|
0|None|480216|2|48|2019|
0|None|480217|1|48|2019|
0|None|480217|2|48|2019|
0|None|480218|1|48|2019|
0|None|480219|1|48|2019|
0|None|480219|2|48|2019|
0|None|480219|3|48|2019|
0|None|480220|1|48|2019|
0|None|480221|1|48|2019|
0|None|480222|1|48|2019|
0|None|480223|1|48|2019|
0|None|480223|2|48|2019|
0|None|480223|3|48|2019|
1|Tires|480224|1|48|2019|
98|Not Reported|480225|1|48|2019|
0|None|480226|1|48|2019|
0|None|480226|2|48|2019|
0|None|480227|1|48|2019|
0|None|480228|1|48|2019|
0|None|480228|2|48|2019|
0|None|480229|1|48|2019|
0|None|480230|1|48|2019|
0|None|480231|1|48|2019|
0|None|480232|1|48|2019|
98|Not Reported|480233|1|48|2019|
0|None|480233|2|48|2019|
0|None|480234|1|48|2019|
0|None|480235|1|48|2019|
0|None|480235|2|48|2019|
0|None|480236|1|48|2019|
0|None|480237|1|48|2019|
0|None|480237|2|48|2019|
0|None|480238|1|48|2019|
0|None|480238|2|48|2019|
0|None|480239|1|48|2019|
0|None|480239|2|48|2019|
0|None|480240|1|48|2019|
0|None|480241|1|48|2019|
0|None|480242|1|48|2019|
0|None|480243|1|48|2019|
0|None|480243|2|48|2019|
0|None|480244|1|48|2019|
0|None|480245|1|48|2019|
0|None|480246|1|48|2019|
0|None|480247|1|48|2019|
0|None|480248|1|48|2019|
0|None|480249|1|48|2019|
0|None|480249|2|48|2019|
0|None|480250|1|48|2019|
0|None|480251|1|48|2019|
0|None|480252|1|48|2019|
0|None|480253|1|48|2019|
0|None|480254|1|48|2019|
0|None|480255|1|48|2019|
0|None|480255|2|48|2019|
0|None|480255|3|48|2019|
0|None|480256|1|48|2019|
0|None|480257|1|48|2019|
0|None|480258|1|48|2019|
0|None|480258|2|48|2019|
0|None|480259|1|48|2019|
0|None|480259|2|48|2019|
0|None|480259|3|48|2019|
0|None|480261|1|48|2019|
0|None|480261|2|48|2019|
0|None|480262|1|48|2019|
0|None|480262|2|48|2019|
0|None|480263|1|48|2019|
0|None|480263|2|48|2019|
0|None|480264|1|48|2019|
0|None|480264|2|48|2019|
0|None|480264|3|48|2019|
0|None|480265|1|48|2019|
0|None|480265|2|48|2019|
0|None|480266|1|48|2019|
0|None|480267|1|48|2019|
0|None|480268|1|48|2019|
0|None|480269|1|48|2019|
0|None|480269|2|48|2019|
0|None|480270|1|48|2019|
0|None|480270|2|48|2019|
0|None|480271|1|48|2019|
0|None|480271|2|48|2019|
0|None|480272|1|48|2019|
0|None|480272|2|48|2019|
0|None|480273|1|48|2019|
0|None|480273|2|48|2019|
0|None|480274|1|48|2019|
0|None|480274|2|48|2019|
0|None|480275|1|48|2019|
0|None|480276|1|48|2019|
98|Not Reported|480276|2|48|2019|
0|None|480277|1|48|2019|
0|None|480277|2|48|2019|
0|None|480277|3|48|2019|
0|None|480278|1|48|2019|
0|None|480278|2|48|2019|
0|None|480279|1|48|2019|
0|None|480279|2|48|2019|
0|None|480280|1|48|2019|
0|None|480281|1|48|2019|
0|None|480281|2|48|2019|
0|None|480282|1|48|2019|
0|None|480283|1|48|2019|
0|None|480283|2|48|2019|
0|None|480283|3|48|2019|
0|None|480284|1|48|2019|
0|None|480284|2|48|2019|
0|None|480285|1|48|2019|
0|None|480286|1|48|2019|
0|None|480287|1|48|2019|
0|None|480288|1|48|2019|
0|None|480288|2|48|2019|
98|Not Reported|480289|1|48|2019|
0|None|480290|1|48|2019|
0|None|480291|1|48|2019|
0|None|480291|2|48|2019|
0|None|480292|1|48|2019|
0|None|480293|1|48|2019|
0|None|480293|2|48|2019|
0|None|480294|1|48|2019|
0|None|480295|1|48|2019|
2|Brake System|480296|1|48|2019|
0|None|480296|2|48|2019|
0|None|480297|1|48|2019|
0|None|480297|2|48|2019|
0|None|480299|1|48|2019|
0|None|480299|2|48|2019|
0|None|480300|1|48|2019|
0|None|480301|1|48|2019|
0|None|480301|2|48|2019|
0|None|480302|1|48|2019|
0|None|480303|1|48|2019|
0|None|480304|1|48|2019|
0|None|480304|2|48|2019|
0|None|480305|1|48|2019|
0|None|480307|1|48|2019|
0|None|480308|1|48|2019|
0|None|480309|1|48|2019|
0|None|480309|2|48|2019|
0|None|480310|1|48|2019|
0|None|480311|1|48|2019|
0|None|480311|2|48|2019|
0|None|480312|1|48|2019|
0|None|480313|1|48|2019|
0|None|480314|1|48|2019|
0|None|480315|1|48|2019|
0|None|480315|2|48|2019|
0|None|480316|1|48|2019|
0|None|480317|1|48|2019|
0|None|480318|1|48|2019|
0|None|480319|1|48|2019|
0|None|480319|2|48|2019|
0|None|480320|1|48|2019|
0|None|480322|1|48|2019|
0|None|480322|2|48|2019|
98|Not Reported|480323|1|48|2019|
0|None|480324|1|48|2019|
0|None|480325|1|48|2019|
0|None|480325|2|48|2019|
1|Tires|480326|1|48|2019|
0|None|480327|1|48|2019|
0|None|480328|1|48|2019|
0|None|480328|2|48|2019|
0|None|480329|1|48|2019|
0|None|480330|1|48|2019|
0|None|480331|1|48|2019|
0|None|480331|2|48|2019|
0|None|480332|1|48|2019|
1|Tires|480333|1|48|2019|
0|None|480333|2|48|2019|
0|None|480334|1|48|2019|
0|None|480335|1|48|2019|
0|None|480335|2|48|2019|
0|None|480335|3|48|2019|
0|None|480335|4|48|2019|
0|None|480335|5|48|2019|
98|Not Reported|480336|1|48|2019|
0|None|480337|1|48|2019|
0|None|480338|1|48|2019|
0|None|480340|1|48|2019|
0|None|480340|2|48|2019|
0|None|480341|1|48|2019|
0|None|480341|2|48|2019|
0|None|480342|1|48|2019|
0|None|480342|2|48|2019|
0|None|480343|1|48|2019|
0|None|480343|2|48|2019|
0|None|480344|1|48|2019|
0|None|480344|2|48|2019|
0|None|480345|1|48|2019|
0|None|480346|1|48|2019|
98|Not Reported|480347|1|48|2019|
0|None|480348|1|48|2019|
0|None|480348|2|48|2019|
0|None|480349|1|48|2019|
9|Other Lights|480349|2|48|2019|
0|None|480349|3|48|2019|
0|None|480350|1|48|2019|
0|None|480350|2|48|2019|
0|None|480351|1|48|2019|
0|None|480351|2|48|2019|
0|None|480352|1|48|2019|
0|None|480352|2|48|2019|
1|Tires|480353|1|48|2019|
0|None|480353|2|48|2019|
0|None|480354|1|48|2019|
0|None|480355|1|48|2019|
0|None|480355|2|48|2019|
0|None|480356|1|48|2019|
0|None|480357|1|48|2019|
0|None|480357|2|48|2019|
2|Brake System|480357|3|48|2019|
0|None|480358|1|48|2019|
0|None|480358|2|48|2019|
0|None|480359|1|48|2019|
0|None|480359|2|48|2019|
0|None|480359|3|48|2019|
0|None|480360|1|48|2019|
0|None|480361|1|48|2019|
0|None|480362|1|48|2019|
0|None|480362|2|48|2019|
0|None|480363|1|48|2019|
0|None|480363|2|48|2019|
0|None|480364|1|48|2019|
0|None|480364|2|48|2019|
0|None|480365|1|48|2019|
0|None|480365|2|48|2019|
0|None|480366|1|48|2019|
0|None|480366|2|48|2019|
0|None|480367|1|48|2019|
0|None|480367|2|48|2019|
0|None|480368|1|48|2019|
0|None|480368|2|48|2019|
0|None|480369|1|48|2019|
0|None|480369|2|48|2019|
0|None|480370|1|48|2019|
0|None|480370|2|48|2019|
0|None|480372|1|48|2019|
0|None|480373|1|48|2019|
0|None|480373|2|48|2019|
0|None|480374|1|48|2019|
0|None|480375|1|48|2019|
0|None|480375|2|48|2019|
0|None|480376|1|48|2019|
0|None|480376|2|48|2019|
0|None|480376|3|48|2019|
0|None|480377|1|48|2019|
0|None|480378|1|48|2019|
0|None|480379|1|48|2019|
0|None|480379|2|48|2019|
1|Tires|480380|1|48|2019|
0|None|480381|1|48|2019|
0|None|480382|1|48|2019|
0|None|480383|1|48|2019|
0|None|480383|2|48|2019|
0|None|480383|3|48|2019|
0|None|480384|1|48|2019|
0|None|480384|2|48|2019|
0|None|480385|1|48|2019|
0|None|480385|2|48|2019|
0|None|480386|1|48|2019|
0|None|480387|1|48|2019|
0|None|480389|1|48|2019|
0|None|480389|2|48|2019|
0|None|480390|1|48|2019|
0|None|480391|1|48|2019|
0|None|480391|2|48|2019|
0|None|480392|1|48|2019|
0|None|480393|1|48|2019|
0|None|480393|2|48|2019|
0|None|480394|1|48|2019|
0|None|480394|2|48|2019|
0|None|480395|1|48|2019|
0|None|480395|2|48|2019|
0|None|480395|3|48|2019|
0|None|480396|1|48|2019|
0|None|480396|2|48|2019|
0|None|480397|1|48|2019|
0|None|480397|2|48|2019|
0|None|480398|1|48|2019|
0|None|480399|1|48|2019|
0|None|480400|1|48|2019|
0|None|480402|1|48|2019|
0|None|480402|2|48|2019|
0|None|480402|3|48|2019|
0|None|480402|4|48|2019|
0|None|480402|5|48|2019|
0|None|480402|6|48|2019|
0|None|480403|1|48|2019|
0|None|480404|1|48|2019|
0|None|480405|1|48|2019|
0|None|480406|1|48|2019|
0|None|480407|1|48|2019|
0|None|480408|1|48|2019|
0|None|480409|1|48|2019|
0|None|480411|1|48|2019|
0|None|480411|2|48|2019|
0|None|480411|3|48|2019|
0|None|480412|1|48|2019|
0|None|480413|1|48|2019|
0|None|480414|1|48|2019|
0|None|480414|2|48|2019|
0|None|480414|3|48|2019|
0|None|480414|4|48|2019|
0|None|480414|5|48|2019|
0|None|480414|6|48|2019|
98|Not Reported|480415|1|48|2019|
0|None|480416|1|48|2019|
0|None|480416|2|48|2019|
0|None|480417|1|48|2019|
0|None|480418|1|48|2019|
0|None|480418|2|48|2019|
0|None|480418|3|48|2019|
0|None|480419|1|48|2019|
0|None|480419|2|48|2019|
0|None|480420|1|48|2019|
0|None|480421|1|48|2019|
0|None|480422|1|48|2019|
0|None|480424|1|48|2019|
0|None|480425|1|48|2019|
98|Not Reported|480426|1|48|2019|
0|None|480428|1|48|2019|
0|None|480428|2|48|2019|
0|None|480429|1|48|2019|
0|None|480430|1|48|2019|
0|None|480431|1|48|2019|
0|None|480432|1|48|2019|
0|None|480433|1|48|2019|
0|None|480433|2|48|2019|
0|None|480433|3|48|2019|
0|None|480434|1|48|2019|
98|Not Reported|480435|1|48|2019|
0|None|480436|1|48|2019|
0|None|480436|2|48|2019|
0|None|480437|1|48|2019|
0|None|480438|1|48|2019|
0|None|480438|2|48|2019|
0|None|480439|1|48|2019|
0|None|480440|1|48|2019|
0|None|480441|1|48|2019|
0|None|480441|2|48|2019|
0|None|480442|1|48|2019|
0|None|480444|1|48|2019|
0|None|480444|2|48|2019|
0|None|480445|1|48|2019|
0|None|480446|1|48|2019|
0|None|480446|2|48|2019|
0|None|480447|1|48|2019|
0|None|480447|2|48|2019|
0|None|480447|3|48|2019|
0|None|480448|1|48|2019|
0|None|480448|2|48|2019|
0|None|480449|1|48|2019|
0|None|480449|2|48|2019|
0|None|480450|1|48|2019|
9|Other Lights|480450|2|48|2019|
0|None|480451|1|48|2019|
0|None|480451|2|48|2019|
0|None|480452|1|48|2019|
0|None|480453|1|48|2019|
0|None|480453|2|48|2019|
0|None|480454|1|48|2019|
0|None|480455|1|48|2019|
0|None|480456|1|48|2019|
0|None|480457|1|48|2019|
0|None|480458|1|48|2019|
0|None|480459|1|48|2019|
0|None|480459|2|48|2019|
1|Tires|480460|1|48|2019|
0|None|480460|2|48|2019|
0|None|480461|1|48|2019|
0|None|480462|1|48|2019|
0|None|480462|2|48|2019|
0|None|480463|1|48|2019|
0|None|480464|1|48|2019|
0|None|480465|1|48|2019|
0|None|480466|1|48|2019|
0|None|480466|2|48|2019|
0|None|480468|1|48|2019|
0|None|480469|1|48|2019|
0|None|480470|1|48|2019|
0|None|480471|1|48|2019|
0|None|480471|2|48|2019|
0|None|480472|1|48|2019|
0|None|480473|1|48|2019|
0|None|480474|1|48|2019|
97|Other|480474|2|48|2019|
0|None|480475|1|48|2019|
0|None|480475|2|48|2019|
0|None|480476|1|48|2019|
0|None|480476|2|48|2019|
0|None|480478|1|48|2019|
2|Brake System|480478|2|48|2019|
0|None|480479|1|48|2019|
0|None|480480|1|48|2019|
0|None|480481|1|48|2019|
0|None|480483|1|48|2019|
0|None|480484|1|48|2019|
0|None|480485|1|48|2019|
0|None|480485|2|48|2019|
0|None|480486|1|48|2019|
0|None|480487|1|48|2019|
1|Tires|480488|1|48|2019|
0|None|480489|1|48|2019|
0|None|480489|2|48|2019|
0|None|480490|1|48|2019|
0|None|480491|1|48|2019|
0|None|480491|2|48|2019|
0|None|480492|1|48|2019|
0|None|480493|1|48|2019|
0|None|480494|1|48|2019|
0|None|480495|1|48|2019|
0|None|480495|2|48|2019|
0|None|480496|1|48|2019|
0|None|480496|2|48|2019|
0|None|480497|1|48|2019|
0|None|480497|2|48|2019|
0|None|480498|1|48|2019|
0|None|480498|2|48|2019|
0|None|480499|1|48|2019|
0|None|480499|2|48|2019|
0|None|480500|1|48|2019|
0|None|480501|1|48|2019|
0|None|480502|1|48|2019|
0|None|480502|2|48|2019|
0|None|480503|1|48|2019|
0|None|480503|2|48|2019|
0|None|480504|1|48|2019|
0|None|480505|1|48|2019|
0|None|480506|1|48|2019|
0|None|480507|1|48|2019|
0|None|480508|1|48|2019|
0|None|480508|2|48|2019|
98|Not Reported|480509|1|48|2019|
0|None|480510|1|48|2019|
0|None|480511|1|48|2019|
0|None|480511|2|48|2019|
0|None|480512|1|48|2019|
0|None|480512|2|48|2019|
98|Not Reported|480513|1|48|2019|
0|None|480514|1|48|2019|
0|None|480515|1|48|2019|
0|None|480515|2|48|2019|
0|None|480516|1|48|2019|
0|None|480517|1|48|2019|
0|None|480517|2|48|2019|
0|None|480518|1|48|2019|
0|None|480518|2|48|2019|
1|Tires|480519|1|48|2019|
0|None|480520|1|48|2019|
0|None|480520|2|48|2019|
1|Tires|480521|1|48|2019|
98|Not Reported|480523|1|48|2019|
0|None|480524|1|48|2019|
0|None|480524|2|48|2019|
0|None|480524|3|48|2019|
0|None|480525|1|48|2019|
0|None|480526|1|48|2019|
0|None|480526|2|48|2019|
0|None|480527|1|48|2019|
0|None|480528|1|48|2019|
0|None|480528|2|48|2019|
0|None|480529|1|48|2019|
0|None|480529|2|48|2019|
0|None|480530|1|48|2019|
0|None|480531|1|48|2019|
0|None|480531|2|48|2019|
0|None|480532|1|48|2019|
0|None|480533|1|48|2019|
0|None|480534|1|48|2019|
0|None|480535|1|48|2019|
0|None|480536|1|48|2019|
0|None|480536|2|48|2019|
0|None|480537|1|48|2019|
0|None|480538|1|48|2019|
0|None|480539|1|48|2019|
0|None|480539|2|48|2019|
0|None|480540|1|48|2019|
0|None|480541|1|48|2019|
0|None|480542|1|48|2019|
0|None|480542|2|48|2019|
0|None|480543|1|48|2019|
0|None|480543|2|48|2019|
1|Tires|480544|1|48|2019|
0|None|480544|2|48|2019|
0|None|480545|1|48|2019|
0|None|480545|2|48|2019|
0|None|480546|1|48|2019|
0|None|480547|1|48|2019|
0|None|480547|2|48|2019|
0|None|480548|1|48|2019|
0|None|480549|1|48|2019|
0|None|480550|1|48|2019|
0|None|480551|1|48|2019|
0|None|480552|1|48|2019|
0|None|480553|1|48|2019|
0|None|480554|1|48|2019|
0|None|480554|2|48|2019|
0|None|480556|1|48|2019|
0|None|480557|1|48|2019|
98|Not Reported|480558|1|48|2019|
0|None|480559|1|48|2019|
0|None|480560|1|48|2019|
0|None|480562|1|48|2019|
0|None|480562|2|48|2019|
0|None|480563|1|48|2019|
0|None|480563|2|48|2019|
0|None|480564|1|48|2019|
98|Not Reported|480565|1|48|2019|
0|None|480566|1|48|2019|
0|None|480566|2|48|2019|
0|None|480566|3|48|2019|
98|Not Reported|480567|1|48|2019|
0|None|480567|2|48|2019|
0|None|480569|1|48|2019|
0|None|480569|2|48|2019|
0|None|480570|1|48|2019|
0|None|480571|1|48|2019|
0|None|480572|1|48|2019|
0|None|480572|2|48|2019|
0|None|480573|1|48|2019|
0|None|480573|2|48|2019|
0|None|480573|3|48|2019|
0|None|480574|1|48|2019|
0|None|480575|1|48|2019|
0|None|480576|1|48|2019|
0|None|480577|1|48|2019|
0|None|480577|2|48|2019|
0|None|480578|1|48|2019|
0|None|480578|2|48|2019|
0|None|480579|1|48|2019|
0|None|480579|2|48|2019|
0|None|480580|1|48|2019|
0|None|480580|2|48|2019|
0|None|480581|1|48|2019|
0|None|480582|1|48|2019|
0|None|480582|2|48|2019|
0|None|480582|3|48|2019|
0|None|480582|4|48|2019|
0|None|480582|5|48|2019|
0|None|480582|6|48|2019|
0|None|480582|7|48|2019|
0|None|480583|1|48|2019|
0|None|480583|2|48|2019|
0|None|480583|3|48|2019|
0|None|480584|1|48|2019|
0|None|480585|1|48|2019|
0|None|480585|2|48|2019|
0|None|480585|3|48|2019|
0|None|480585|4|48|2019|
0|None|480585|5|48|2019|
0|None|480585|6|48|2019|
0|None|480585|7|48|2019|
0|None|480585|8|48|2019|
0|None|480586|1|48|2019|
0|None|480587|1|48|2019|
0|None|480587|2|48|2019|
0|None|480588|1|48|2019|
0|None|480588|2|48|2019|
0|None|480589|1|48|2019|
0|None|480590|1|48|2019|
0|None|480591|1|48|2019|
98|Not Reported|480592|1|48|2019|
0|None|480592|2|48|2019|
0|None|480593|1|48|2019|
0|None|480593|2|48|2019|
0|None|480594|1|48|2019|
0|None|480594|2|48|2019|
0|None|480595|1|48|2019|
0|None|480595|2|48|2019|
0|None|480596|1|48|2019|
0|None|480596|2|48|2019|
0|None|480596|3|48|2019|
0|None|480597|1|48|2019|
0|None|480598|1|48|2019|
0|None|480599|1|48|2019|
0|None|480599|2|48|2019|
0|None|480600|1|48|2019|
0|None|480601|1|48|2019|
0|None|480601|2|48|2019|
0|None|480602|1|48|2019|
0|None|480602|2|48|2019|
0|None|480602|3|48|2019|
0|None|480603|1|48|2019|
0|None|480605|1|48|2019|
0|None|480606|1|48|2019|
0|None|480606|2|48|2019|
0|None|480607|1|48|2019|
0|None|480608|1|48|2019|
0|None|480609|1|48|2019|
0|None|480609|2|48|2019|
0|None|480609|3|48|2019|
0|None|480610|1|48|2019|
98|Not Reported|480611|1|48|2019|
0|None|480611|2|48|2019|
0|None|480612|1|48|2019|
0|None|480612|2|48|2019|
0|None|480613|1|48|2019|
0|None|480613|2|48|2019|
0|None|480614|1|48|2019|
0|None|480614|2|48|2019|
0|None|480614|3|48|2019|
0|None|480615|1|48|2019|
0|None|480615|2|48|2019|
0|None|480616|1|48|2019|
0|None|480617|1|48|2019|
0|None|480618|1|48|2019|
0|None|480620|1|48|2019|
0|None|480620|2|48|2019|
0|None|480621|1|48|2019|
0|None|480621|2|48|2019|
0|None|480622|1|48|2019|
0|None|480622|2|48|2019|
0|None|480623|1|48|2019|
0|None|480624|1|48|2019|
0|None|480625|1|48|2019|
0|None|480626|1|48|2019|
0|None|480627|1|48|2019|
0|None|480627|2|48|2019|
0|None|480628|1|48|2019|
0|None|480628|2|48|2019|
0|None|480629|1|48|2019|
0|None|480630|1|48|2019|
0|None|480630|2|48|2019|
0|None|480631|1|48|2019|
0|None|480631|2|48|2019|
0|None|480632|1|48|2019|
0|None|480632|2|48|2019|
0|None|480632|3|48|2019|
0|None|480633|1|48|2019|
0|None|480634|1|48|2019|
0|None|480635|1|48|2019|
0|None|480635|2|48|2019|
0|None|480636|1|48|2019|
0|None|480637|1|48|2019|
0|None|480639|1|48|2019|
0|None|480639|2|48|2019|
0|None|480640|1|48|2019|
0|None|480640|2|48|2019|
0|None|480641|1|48|2019|
0|None|480641|2|48|2019|
0|None|480641|3|48|2019|
0|None|480642|1|48|2019|
0|None|480643|1|48|2019|
0|None|480643|2|48|2019|
0|None|480643|3|48|2019|
0|None|480644|1|48|2019|
0|None|480645|1|48|2019|
0|None|480646|1|48|2019|
0|None|480646|2|48|2019|
0|None|480647|1|48|2019|
0|None|480647|2|48|2019|
0|None|480648|1|48|2019|
0|None|480649|1|48|2019|
0|None|480649|2|48|2019|
0|None|480649|3|48|2019|
0|None|480649|4|48|2019|
0|None|480650|1|48|2019|
0|None|480650|2|48|2019|
0|None|480651|1|48|2019|
0|None|480651|2|48|2019|
0|None|480652|1|48|2019|
0|None|480652|2|48|2019|
0|None|480653|1|48|2019|
0|None|480653|2|48|2019|
0|None|480654|1|48|2019|
0|None|480654|2|48|2019|
0|None|480655|1|48|2019|
0|None|480656|1|48|2019|
0|None|480657|1|48|2019|
0|None|480658|1|48|2019|
0|None|480660|1|48|2019|
0|None|480660|2|48|2019|
0|None|480661|1|48|2019|
0|None|480661|2|48|2019|
0|None|480662|1|48|2019|
0|None|480663|1|48|2019|
0|None|480663|2|48|2019|
0|None|480664|1|48|2019|
0|None|480665|1|48|2019|
0|None|480666|1|48|2019|
0|None|480667|1|48|2019|
0|None|480668|1|48|2019|
0|None|480669|1|48|2019|
0|None|480670|1|48|2019|
0|None|480671|1|48|2019|
0|None|480672|1|48|2019|
0|None|480672|2|48|2019|
0|None|480673|1|48|2019|
0|None|480674|1|48|2019|
0|None|480675|1|48|2019|
1|Tires|480675|2|48|2019|
0|None|480675|3|48|2019|
0|None|480675|4|48|2019|
0|None|480676|1|48|2019|
0|None|480677|1|48|2019|
0|None|480678|1|48|2019|
14|Body, Doors|480679|1|48|2019|
0|None|480680|1|48|2019|
0|None|480680|2|48|2019|
0|None|480681|1|48|2019|
0|None|480681|2|48|2019|
0|None|480681|3|48|2019|
0|None|480681|4|48|2019|
0|None|480682|1|48|2019|
0|None|480682|2|48|2019|
0|None|480683|1|48|2019|
0|None|480684|1|48|2019|
0|None|480685|1|48|2019|
0|None|480685|2|48|2019|
1|Tires|480686|1|48|2019|
0|None|480686|2|48|2019|
0|None|480687|1|48|2019|
0|None|480688|1|48|2019|
0|None|480689|1|48|2019|
0|None|480690|1|48|2019|
0|None|480690|2|48|2019|
0|None|480690|3|48|2019|
0|None|480690|4|48|2019|
0|None|480691|1|48|2019|
0|None|480691|2|48|2019|
0|None|480692|1|48|2019|
0|None|480693|1|48|2019|
0|None|480693|2|48|2019|
0|None|480694|1|48|2019|
0|None|480695|1|48|2019|
0|None|480696|1|48|2019|
0|None|480696|2|48|2019|
0|None|480697|1|48|2019|
0|None|480697|2|48|2019|
0|None|480698|1|48|2019|
0|None|480698|2|48|2019|
0|None|480699|1|48|2019|
0|None|480699|2|48|2019|
0|None|480700|1|48|2019|
0|None|480701|1|48|2019|
0|None|480701|2|48|2019|
0|None|480702|1|48|2019|
0|None|480703|1|48|2019|
0|None|480704|1|48|2019|
0|None|480706|1|48|2019|
0|None|480706|2|48|2019|
0|None|480707|1|48|2019|
0|None|480708|1|48|2019|
0|None|480708|2|48|2019|
0|None|480709|1|48|2019|
